image_id	category	mn_name	adequacy	pred_name	adequacy	pred_score_converted
1159981	same_cluster	bus	0.8333333333333334	truck	0.8333333333333334	0.00472597859886853
1160027	error	bathtub	1.0	boat	--	0.0039075008275515554
1160051	hit	couch	1.0	couch	1.0	0.004156052306996839
1160088	hit	motorcycle	1.0	motorcycle	1.0	0.005090028093412124
1160203	hit	bed	1.0	bed	1.0	0.006570023978703841
1591814	hit	dugout	1.0	dugout	1.0	0.004554812045934434
1591904	hit	airplane	1.0	airplane	1.0	0.00422284102394621
1591965	error	table	0.8333333333333334	girl	--	0.0038274765077604416
1592028	hit	table	1.0	table	1.0	0.006622059537031974
1592205	hit	airplane	1.0	airplane	1.0	0.005956079723564678
1592412	hit	boat	1.0	boat	1.0	0.00502834413590361
1593036	hit	couch	1.0	couch	1.0	0.003970869461661184
2315401	hit	shirt	0.33333333333333337	shirt	0.33333333333333337	0.00475305025722072
2315509	hit	cat	1.0	cat	1.0	0.005584519428578476
2315539	hit	bench	1.0	bench	1.0	0.008024620691095033
2315708	hit	knife	1.0	knife	1.0	0.0035963165078199853
2315931	hit	bird	1.0	bird	1.0	0.004685566585227345
2315994	hit	giraffe	1.0	giraffe	1.0	0.006208138645597107
2316008	hit	table	1.0	table	1.0	0.0046307152848000235
2316156	error	woman	1.0	bench	--	0.0044507999061980065
2316232	hit	boat	1.0	boat	1.0	0.008620902240667866
2316235	hit	bridge	1.0	bridge	1.0	0.004379753881147267
2316247	co-hyponyms	cow	1.0	sheep	--	0.0034996785970803556
2316279	hit	cat	1.0	cat	1.0	0.0054857854395412645
2316318	hit	bench	1.0	bench	1.0	0.006493487275678367
2316621	hit	boat	1.0	boat	1.0	0.006178364658752116
2316635	hit	dog	1.0	dog	1.0	0.004158981220553128
2316823	hit	horse	1.0	horse	1.0	0.00469905872913012
2316881	same_cluster	plane	1.0	airplane	1.0	0.006526575669522791
2317073	hit	airplane	1.0	airplane	1.0	0.007877711001786731
2317185	hit	skateboarder	1.0	skateboarder	1.0	0.004656572940025609
2317461	hit	bed	1.0	bed	1.0	0.007972504926150073
2317476	error	man	1.0	couch	--	0.005769846685551014
2317497	hyponym	baseball player	1.0	catcher	--	0.003836524204448131
2317541	hit	train	1.0	train	1.0	0.009980613875017206
2317743	hit	hot dog,hotdog	0.875	hot dog,hotdog	0.875	0.006199927211636532
2317819	hit	pizza	1.0	pizza	1.0	0.0063977366276596745
2317863	hit	cat	1.0	cat	1.0	0.005590797222619669
2318065	same_cluster	skateboarder	1.0	man	1.0	0.0051943656858015105
2318299	other_object-bounding box	dress	1.0	woman	0.16666666666666663	0.005702993463935809
2318321	other_object-None	sandwich	1.0	bread	0.9166666666666666	0.005110974620101541
2318653	hit	pizza	0.33333333333333337	pizza	0.33333333333333337	0.007251057431152146
2318682	hit	table	1.0	table	1.0	0.0041088019941196395
2318709	same_cluster	boy	1.0	man	1.0	0.0049249444383015865
2318816	error	jacket	1.0	woman	--	0.004489469430223451
2318853	hit	train	1.0	train	1.0	0.0055213453648873785
2318958	hit	bench	1.0	bench	1.0	0.005816646920040447
2319130	hit	bed	1.0	bed	1.0	0.009746499278990496
2319243	error	window	0.9166666666666666	car	--	0.004154252592315695
2319291	co-hyponyms	cow	1.0	cat	--	0.0042328683084256
2319473	error	dress	1.0	man	--	0.004291121177091008
2319561	hit	horse	1.0	horse	1.0	0.007128137838030449
2319606	hit	cat	1.0	cat	1.0	0.00563234693030647
2319626	hit	dog	1.0	dog	1.0	0.004187143873849557
2319638	hit	pizza	1.0	pizza	1.0	0.004248952319811795
2319738	hit	giraffe	1.0	giraffe	1.0	0.05711887849497648
2319764	hit	dog	1.0	dog	1.0	0.004671022647934965
2319842	same_cluster	shirt	1.0	dress	1.0	0.0039064292114138425
2320078	hit	horse	1.0	horse	1.0	0.007893857406938333
2320159	hit	dress	1.0	dress	1.0	0.004074697434946564
2320285	same_cluster	car	0.8333333333333334	truck	0.8333333333333334	0.005478055410894571
2320381	hit	house	1.0	house	1.0	0.023950419933720823
2320486	hit	motorcycle	1.0	motorcycle	1.0	0.007128726191028602
2320516	hit	couch	1.0	couch	1.0	0.00415776686587912
2320540	hit	boy	1.0	boy	1.0	0.004375322198016904
2320729	hit	shirt	1.0	shirt	1.0	0.005261108366294297
2320763	co-hyponyms	rug	0.875	counter	--	0.003956509429839211
2320922	error	boat	1.0	skier	--	0.0037487897847266996
2320949	hit	desk	1.0	desk	1.0	0.006189563228714116
2321375	hit	pizza	1.0	pizza	1.0	0.006059089664533289
2321465	hit	airplane	1.0	airplane	1.0	0.005407852623868356
2321593	error	fork	1.0	vase	--	0.0036456770901831127
2321601	hit	airplane	1.0	airplane	1.0	0.00573765448043045
2321797	hit	giraffe	1.0	giraffe	1.0	0.007693726004591221
2322197	hit	truck	1.0	truck	1.0	0.0058457490632971565
2322229	hit	bench	1.0	bench	1.0	0.005016075449623313
2322231	hit	truck	1.0	truck	1.0	0.005032492264793107
2322259	same_cluster	building	1.0	house	1.0	0.004718166662663787
2322312	hit	truck	1.0	truck	1.0	0.006165982852441612
2322327	co-hyponyms	pan	1.0	bench	--	0.003761530394986494
2322499	hit	table	1.0	table	1.0	0.004040988410873981
2322717	hit	woman	1.0	woman	1.0	0.00476903033465474
2322761	same_cluster	woman	0.625	man	0.625	0.004161275680118765
2322886	hit	car	1.0	car	1.0	0.005678056665466991
2322892	low_cnt	child	1.0	woman	--	0.004042541883961044
2322899	hit	sheep	1.0	sheep	1.0	0.004471718059515944
2322926	hit	counter	1.0	counter	1.0	0.003998679452141248
2322990	same_cluster	counter	0.8333333333333334	table	0.8333333333333334	0.0037274282587601067
2323003	hit	sandwich	1.0	sandwich	1.0	0.004782942072527448
2323093	hit	suit	1.0	suit	1.0	0.00452503085805547
2323172	hit	woman	1.0	woman	1.0	0.004638958552080799
2323428	low_cnt	planter	1.0	bench	--	0.0035795025543125547
2323600	hit	train	0.9166666666666666	train	0.9166666666666666	0.00543920931628363
2323699	hit	dog	1.0	dog	1.0	0.004325700665138874
2323727	hit	cake	0.8333333333333334	cake	0.8333333333333334	0.003995026082254126
2323784	hit	rug	1.0	rug	1.0	0.005031090711707185
2323863	error	jacket	1.0	woman	--	0.004894946516114674
2323871	hit	bird	1.0	bird	1.0	0.005261036583283943
2323934	hit	bridge	1.0	bridge	1.0	0.006772363608167732
2323938	hit	rice	1.0	rice	1.0	0.003794777543871832
2323957	hit	hat	1.0	hat	1.0	0.012221012445811776
2324191	hit	cat	1.0	cat	1.0	0.004205847354453302
2324423	hit	woman	1.0	woman	1.0	0.004159220903076941
2325275	same_cluster	baseball player	1.0	man	1.0	0.0045047629480703425
2325311	hit	boat	0.8333333333333334	boat	0.8333333333333334	0.004126674709158438
2326137	hit	bowl	1.0	bowl	1.0	0.00417759637053984
2326211	hit	sandwich	1.0	sandwich	1.0	0.00469399335029086
2326627	hit	cat	1.0	cat	1.0	0.005827170205506834
2326790	error	man	1.0	motorcycle	--	0.004336081439580655
2326868	hit	cat	1.0	cat	1.0	0.005838842641652639
2326931	hit	sandwich	1.0	sandwich	1.0	0.0044486851003753295
2326990	hit	suit	1.0	suit	1.0	0.005299607479592628
2327179	hit	dress	1.0	dress	1.0	0.004116633373427972
2327232	co-hyponyms	pasta	1.0	rice	--	0.0035350393381836176
2327298	hit	train	1.0	train	1.0	0.006049476441591968
2327373	hit	pizza	1.0	pizza	1.0	0.006550036708707284
2327667	hit	bed	0.8333333333333334	bed	0.8333333333333334	0.004609649918755537
2327830	hit	cat	1.0	cat	1.0	0.005111332434269117
2328101	hit	giraffe	0.8333333333333334	giraffe	0.8333333333333334	0.013944401561449122
2328124	low_cnt	man	1.0	woman	--	0.004459371679577006
2328239	hit	bridge	1.0	bridge	1.0	0.005070958388133177
2328242	hit	bed	1.0	bed	1.0	0.005161513756388326
2328324	hit	cat	1.0	cat	1.0	0.006541006143573051
2328879	error	table	1.0	pizza	--	0.003905823236377548
2329031	same_cluster	sandwich	0.9285714285714286	hot dog,hotdog	0.9285714285714286	0.004109614038566639
2329105	hit	zebra	1.0	zebra	1.0	0.009260329173189521
2329362	hit	chair	1.0	chair	1.0	0.005982848738467038
2329371	same_cluster	baseball player	1.0	child	1.0	0.003735718501890775
2329403	hit	woman	1.0	woman	1.0	0.005532885865182032
2329628	co-hyponyms	woman	1.0	man	--	0.0043440740561314
2329925	hit	desk	1.0	desk	1.0	0.006803202296048715
2330220	hit	man	1.0	man	1.0	0.005177904831732572
2330368	hit	couch	1.0	couch	1.0	0.004361382583919678
2330394	error	broccoli	0.8333333333333334	sheep	--	0.003379825962879383
2330403	hit	horse	0.6666666666666667	horse	0.6666666666666667	0.003578063361387821
2330414	hit	horse	1.0	horse	1.0	0.004920338157762199
2330907	hit	cat	1.0	cat	1.0	0.005276909232520078
2330968	error	bench	1.0	man	--	0.004144811522956381
2331008	hit	horse	1.0	horse	1.0	0.006166916845677561
2331065	hit	bench	1.0	bench	1.0	0.005338199579469116
2331151	hit	truck	1.0	truck	1.0	0.00639824533880655
2331168	hit	airplane	1.0	airplane	1.0	0.0069041735674171415
2331275	hit	motorcycle	1.0	motorcycle	1.0	0.005586167963711673
2331355	error	cake	1.0	table	--	0.0033698494046638093
2331489	same_cluster	desk	0.8333333333333334	table	0.8333333333333334	0.005279514543688915
2331590	same_cluster	goose	1.0	bird	1.0	0.00464060098705721
2331644	hit	bench	1.0	bench	1.0	0.004926344674151498
2331793	hit	car	1.0	car	1.0	0.005188466252572168
2332119	hit	woman	1.0	woman	1.0	0.004235023858726177
2332294	same_cluster	skateboarder	1.0	man	1.0	0.005268152619287109
2332326	hit	bench	1.0	bench	1.0	0.005232157455799564
2332389	error	couch	1.0	man	--	0.005097890444620958
2332443	hit	pizza	0.6666666666666667	pizza	0.6666666666666667	0.007167632337093416
2332848	synonym_cl	chair	1.0	couch	--	0.005152799702233039
2333046	hit	bowl	1.0	bowl	1.0	0.004109841900221457
2333212	same_cluster	child	1.0	boy	1.0	0.005009177503516924
2333438	other_object-bounding box	bench	1.0	dog	0.5	0.0049933998977172555
2333443	hit	dog	1.0	dog	1.0	0.00478847183725993
2333798	unkn	garage door	1.0	motorcycle	--	0.003961294865172905
2334013	hit	horse	1.0	horse	1.0	0.005996821230159358
2334138	hit	bed	1.0	bed	1.0	0.005834256765229506
2334247	hit	bottle	1.0	bottle	1.0	0.003662958398263946
2334322	co-hyponyms	woman	1.0	man	--	0.00550197128322182
2334350	other_object-bounding box	child	0.9166666666666666	hat	0.33333333333333337	0.003736000636602395
2334588	hit	giraffe	1.0	giraffe	1.0	0.006112110775584184
2334647	hit	giraffe	1.0	giraffe	1.0	0.00491184742743922
2334819	hit	chair	1.0	chair	1.0	0.004312581391171251
2334968	co-hyponyms	boy	1.0	woman	--	0.005318213526100526
2334979	hit	giraffe	1.0	giraffe	1.0	0.006475324551465939
2335036	hit	cake	1.0	cake	1.0	0.004768715988963641
2335038	hit	cake	1.0	cake	1.0	0.0043653894499052805
2335185	hit	train	1.0	train	1.0	0.01680420400793582
2335357	same_cluster	sofa	1.0	couch	1.0	0.004550850434318382
2335395	same_cluster	jar	1.0	bottle	1.0	0.0037584088283585683
2335733	co-hyponyms	cup	0.875	blender	--	0.0037885272304921157
2335764	error	bench	1.0	building	--	0.004118367006066004
2335846	hit	catcher	1.0	catcher	1.0	0.004518420123812712
2335906	hit	van	1.0	van	1.0	0.005273612554629585
2336128	hit	bed	0.8333333333333334	bed	0.8333333333333334	0.010055707776398972
2336466	same_cluster	plane	1.0	airplane	1.0	0.004401739631001538
2336547	co-hyponyms	boat	0.8333333333333334	truck	--	0.004150215898890478
2336554	hit	bench	1.0	bench	1.0	0.005338222505595899
2336626	hit	bench	1.0	bench	1.0	0.00692568289770073
2336632	error	container	1.0	surfer	--	0.0036089195670270507
2336641	hit	boat	1.0	boat	1.0	0.00409993140805093
2336747	hit	car	1.0	car	1.0	0.006526759868369038
2336897	hit	table	1.0	table	1.0	0.005227553911235024
2337073	hit	woman	1.0	woman	1.0	0.004126285798669145
2337162	hit	train	1.0	train	1.0	0.0058285535780110646
2337181	hit	bench	1.0	bench	1.0	0.004165150878963227
2337357	hit	bench	1.0	bench	1.0	0.0043885456506690505
2337412	hit	giraffe	1.0	giraffe	1.0	0.004884626727073979
2337449	hit	pizza	1.0	pizza	1.0	0.007344040728699151
2338008	hit	table	0.875	table	0.875	0.003681826350924304
2338093	error	jacket	1.0	boy	--	0.0035556042362951804
2338234	hit	car	1.0	car	1.0	0.005261323984941632
2338254	hit	car	1.0	car	1.0	0.004047784164313984
2338309	hit	chair	1.0	chair	1.0	0.003633166442138063
2338354	hit	shirt	1.0	shirt	1.0	0.004726428887794875
2338415	hit	house	1.0	house	1.0	0.010297849948553867
2338449	hit	motorcycle	1.0	motorcycle	1.0	0.004422953470684701
2338468	other_object-bounding box	bridge	1.0	train	0.16666666666666663	0.004084607352164794
2338820	co-hyponyms	bed	1.0	rug	--	0.005029353927032118
2339057	same_cluster	jacket	1.0	shirt	1.0	0.003956422129746464
2339187	hit	woman	1.0	woman	1.0	0.004611342741027027
2339287	error	couch	1.0	woman	--	0.004358382239154514
2339493	hit	dog	0.6666666666666667	dog	0.6666666666666667	0.0047301196709698505
2339787	same_cluster	plane	1.0	airplane	1.0	0.011865965658072514
2339883	co-hyponyms	knife	1.0	desk	--	0.003907606286283626
2340041	co-hyponyms	jacket	1.0	hat	--	0.0037744260009175672
2340058	hit	sheep	1.0	sheep	1.0	0.004850446050689823
2340680	hit	cow	1.0	cow	1.0	0.004783383989339173
2340773	same_cluster	boy	1.0	skateboarder	1.0	0.004431637813147427
2340813	hit	boat	1.0	boat	1.0	0.005204915407419647
2340947	same_cluster	car	1.0	truck	1.0	0.004422937710324324
2340984	error	jacket	1.0	woman	--	0.0047631091390861685
2340999	hit	truck	1.0	truck	1.0	0.004701973385878341
2341056	hit	boat	1.0	boat	1.0	0.005047444317301748
2341092	hit	giraffe	1.0	giraffe	1.0	0.007412754296750251
2341136	hit	girl	1.0	girl	1.0	0.0046996492296747724
2341366	hit	cat	1.0	cat	1.0	0.004007876410578675
2341545	hit	woman	1.0	woman	1.0	0.005107531538691319
2341665	hit	zebra	1.0	zebra	1.0	0.005811631943717353
2341844	hit	motorcycle	0.8333333333333334	motorcycle	0.8333333333333334	0.004093897306813857
2341930	hit	zebra	1.0	zebra	1.0	0.00789394034001123
2342088	same_cluster	skateboarder	1.0	skater	1.0	0.005208005905371639
2342109	low_cnt	van	1.0	car	--	0.006310549679897062
2342226	error	dog	1.0	bed	--	0.004083575828068482
2342266	hit	airplane	1.0	airplane	1.0	0.006280509885379516
2342270	hit	giraffe	1.0	giraffe	1.0	0.005614200873329164
2342654	hit	mouse	1.0	mouse	1.0	0.00435782346896437
2342685	hit	pizza	1.0	pizza	1.0	0.005555937467031102
2342762	hit	dog	1.0	dog	1.0	0.004940856464494981
2342867	other_object-None	fruit	0.5833333333333333	bowl	0.9166666666666666	0.004220596407034275
2342881	hit	train	1.0	train	1.0	0.006193846818356517
2343006	hit	bridge	1.0	bridge	1.0	0.005047047488572692
2343148	hit	truck	1.0	truck	1.0	0.006534963402317606
2343236	hit	bathtub	1.0	bathtub	1.0	0.003617280160101958
2343305	hit	train	1.0	train	1.0	0.005894870321795321
2343376	co-hyponyms	man	1.0	woman	--	0.004531748413290153
2343482	co-hyponyms	girl	1.0	boy	--	0.004803879515101354
2343564	co-hyponyms	baby	0.8333333333333334	boy	--	0.004414111941277393
2343612	hit	desk	1.0	desk	1.0	0.013458360106911451
2343623	error	man	1.0	jacket	--	0.004147833548010396
2343624	hit	desk	1.0	desk	1.0	0.006280179508793294
2343725	hit	bridge	1.0	bridge	1.0	0.005734682139689983
2343739	hit	boat	1.0	boat	1.0	0.004118636169198623
2343762	hit	bed	1.0	bed	1.0	0.006652426654982058
2343767	hit	woman	1.0	woman	1.0	0.005493053635548339
2343796	hit	woman	1.0	woman	1.0	0.00524920531372674
2344059	hit	car	1.0	car	1.0	0.004178220366686451
2344119	same_cluster	chair	1.0	bench	1.0	0.004464759325449226
2344274	hit	car	1.0	car	1.0	0.006294431638894843
2344297	error	man	1.0	shirt	--	0.005399880439898929
2344656	low_cnt	table	1.0	man	--	0.0041318061754777756
2344881	hit	cat	1.0	cat	1.0	0.00466037300432384
2345008	hit	giraffe	1.0	giraffe	1.0	0.004677221752915958
2345040	hit	train	1.0	train	1.0	0.010793604724360176
2345052	hit	horse	1.0	horse	1.0	0.009732446132299219
2345225	hit	house	0.6666666666666667	house	0.6666666666666667	0.005620606902860152
2345311	hit	bench	1.0	bench	1.0	0.008167648502724664
2345314	low_cnt	hood	1.0	car	--	0.004503382782524358
2345357	hit	train	1.0	train	1.0	0.004363156252254869
2345490	error	table	0.8333333333333334	bench	--	0.004220874931991749
2345529	same_cluster	desk	1.0	table	1.0	0.004447881001348731
2345598	hit	horse	1.0	horse	1.0	0.005547811637230104
2345609	hit	bird	1.0	bird	1.0	0.004440452445413646
2345619	same_cluster	car	0.9166666666666666	van	0.9166666666666666	0.004498541168670792
2345629	hit	train	1.0	train	1.0	0.006029368387825617
2345779	low_cnt	table	1.0	chair	--	0.0038203562117007685
2345838	low_cnt	jacket	1.0	man	--	0.0038014866505604516
2345850	hit	bench	1.0	bench	1.0	0.0037742402735819022
2346071	hit	couch	0.8333333333333334	couch	0.8333333333333334	0.004580701560841959
2346124	hit	couch	1.0	couch	1.0	0.005926699920361222
2346212	hit	giraffe	1.0	giraffe	1.0	0.009020909940445982
2346343	hit	building	1.0	building	1.0	0.0042995356241042285
2346358	hit	cat	1.0	cat	1.0	0.004734709276375544
2346372	hit	cat	1.0	cat	1.0	0.005521249104825258
2346419	hit	horse	1.0	horse	1.0	0.006218786184945379
2346444	hit	house	1.0	house	1.0	0.005484567868267911
2346456	hit	woman	1.0	woman	1.0	0.004604578515080833
2346532	hit	airplane	1.0	airplane	1.0	0.0063185326279892266
2346596	hit	jacket	1.0	jacket	1.0	0.004644135436596753
2346824	co-hyponyms	man	0.8333333333333334	woman	--	0.004749122809209378
2346928	error	pillow	0.7142857142857143	cake	--	0.004006317771887668
2347030	hit	giraffe	1.0	giraffe	1.0	0.0069397159737212425
2347159	hit	train	1.0	train	1.0	0.006081437986632092
2347210	other_object-bounding box	man	1.0	shirt	0.5	0.004236350149899638
2347254	hit	sheep	1.0	sheep	1.0	0.004767702408312738
2347285	hit	airplane	1.0	airplane	1.0	0.009370724125242966
2347290	same_cluster	baseball player	1.0	man	1.0	0.004167349650685865
2347374	co-hyponyms	man	0.875	boy	--	0.00444602588714421
2347523	hypernym	girl	1.0	woman	--	0.003995786892923023
2347544	hit	sandwich	1.0	sandwich	1.0	0.0034745469192801596
2347576	hit	motorcycle	1.0	motorcycle	1.0	0.005526514995522694
2347683	hit	couch	1.0	couch	1.0	0.005313645120495502
2347710	hit	bed	1.0	bed	1.0	0.005249019493395687
2347755	hit	counter	1.0	counter	1.0	0.005121809170059543
2347822	hit	man	1.0	man	1.0	0.005549997558094059
2347884	hit	boat	1.0	boat	1.0	0.004602834353265878
2347981	hit	jacket	1.0	jacket	1.0	0.003886371106110349
2347987	hit	woman	1.0	woman	1.0	0.00413531741747071
2348184	hit	zebra	1.0	zebra	1.0	0.00730149554049117
2348389	hit	horse	1.0	horse	1.0	0.0068248433161023
2348483	hit	zebra	1.0	zebra	1.0	0.005943507854367824
2348528	hit	horse	1.0	horse	1.0	0.007513346454624191
2348579	other_object-bounding box	bun	1.0	hot dog,hotdog	0.33333333333333337	0.004763339216562009
2348588	hit	bench	1.0	bench	1.0	0.004040711105111042
2348594	same_cluster	rice	1.0	food	1.0	0.004371823163468707
2348690	hit	dog	1.0	dog	1.0	0.005428578360608477
2348981	hit	horse	1.0	horse	1.0	0.005453164545652946
2348994	same_cluster	skateboarder	1.0	man	1.0	0.004240326897238936
2349004	same_cluster	bread	1.0	food	1.0	0.004059990463131779
2349012	hit	woman	1.0	woman	1.0	0.004426471858546297
2349240	hit	train	1.0	train	1.0	0.005561120597276516
2349243	hit	giraffe	1.0	giraffe	1.0	0.005227240459805673
2349680	error	hat	1.0	rug	--	0.004025508751224016
2349739	hit	bread	1.0	bread	1.0	0.003610234402578328
2349902	hit	car	1.0	car	1.0	0.004557810056212628
2349911	co-hyponyms	butterfly	1.0	giraffe	--	0.00348013063718165
2350083	error	bench	1.0	boat	--	0.0041542569912336675
2350119	hit	horse	1.0	horse	1.0	0.004345092668410113
2350164	same_cluster	surfer	1.0	man	1.0	0.004819082518408741
2350235	same_cluster	bull	0.6666666666666667	cow	0.6666666666666667	0.006165900449335837
2350388	hit	giraffe	1.0	giraffe	1.0	0.008331245172780187
2350417	hit	man	1.0	man	1.0	0.004152641402327727
2350576	hit	house	1.0	house	1.0	0.006701812244473453
2350715	hit	cat	1.0	cat	1.0	0.005374574570720207
2350935	error	pizza	1.0	rug	--	0.0038763080858297415
2351043	hit	giraffe	1.0	giraffe	1.0	0.007575853552303877
2351078	other_object-bounding box	meat	1.0	sandwich	0.16666666666666663	0.004860957426558744
2351086	hit	bathtub	1.0	bathtub	1.0	0.004305213786466749
2351090	hit	table	1.0	table	1.0	0.004413175787584945
2351300	hit	bench	1.0	bench	1.0	0.005551963547696339
2351336	hit	train	1.0	train	1.0	0.014976193264571147
2351404	co-hyponyms	chair	1.0	desk	--	0.005280596558470031
2351406	hit	bed	1.0	bed	1.0	0.005586592235429996
2351470	hit	table	1.0	table	1.0	0.004032350702268294
2351529	hit	couch	1.0	couch	1.0	0.005710106472939805
2351597	hypernym	counter	1.0	table	--	0.004056392050579357
2351639	hit	train	1.0	train	1.0	0.007197609911774687
2351705	hit	man	1.0	man	1.0	0.00419006476792088
2351944	hit	train	1.0	train	1.0	0.005960031450217225
2351996	same_cluster	table	1.0	desk	1.0	0.005369048332090217
2352059	hit	pizza	0.75	pizza	0.75	0.0043946985508538745
2352074	hit	counter	1.0	counter	1.0	0.0054562455702661826
2352261	hit	desk	1.0	desk	1.0	0.004840393073977197
2352268	hit	cake	1.0	cake	1.0	0.0046966122185315455
2352286	hit	couch	1.0	couch	1.0	0.005122090857328681
2352328	same_cluster	plane	1.0	airplane	1.0	0.005911514042993363
2352332	hit	airplane	1.0	airplane	1.0	0.006695199675976404
2352365	hit	food	1.0	food	1.0	0.004103646564832468
2352419	co-hyponyms	woman	1.0	man	--	0.004892474428113923
2352471	other_object-bounding box	woman	1.0	shirt	0.33333333333333337	0.004399243923870459
2352582	hit	dog	1.0	dog	1.0	0.005907028188308343
2352618	hit	shirt	1.0	shirt	1.0	0.004881201745173065
2352706	hit	bed	1.0	bed	1.0	0.004460322379893279
2352782	error	dog	1.0	woman	--	0.0037355947130272953
2353050	hit	airplane	1.0	airplane	1.0	0.010853681346436302
2353053	same_cluster	table	1.0	counter	1.0	0.0050922536092390175
2353208	error	house	0.75	car	--	0.004226439190605791
2353233	same_cluster	batter	1.0	man	1.0	0.0055210025763566435
2353256	hit	train	1.0	train	1.0	0.00660428003241219
2353317	hit	hot dog,hotdog	1.0	hot dog,hotdog	1.0	0.004083778964090855
2353412	other_object-bounding box	woman	0.8571428571428572	jacket	0.3571428571428571	0.003669072150914015
2353589	hit	desk	1.0	desk	1.0	0.006953083459135904
2353604	hit	knife	1.0	knife	1.0	0.003757908114361459
2353679	hypernym	girl	1.0	woman	--	0.004422185364877772
2353814	hit	horse	1.0	horse	1.0	0.016737988666338542
2353819	hit	truck	1.0	truck	1.0	0.00430209607410531
2353876	co-hyponyms	shirt	1.0	jacket	--	0.004484626315699869
2353903	hit	cat	1.0	cat	1.0	0.004556282569369582
2353969	hit	dog	1.0	dog	1.0	0.004377930972856383
2354029	error	bun	0.9166666666666666	bed	--	0.004314609838116452
2354055	co-hyponyms	truck	1.0	boat	--	0.003516061238910298
2354060	co-hyponyms	desk	0.8333333333333334	bowl	--	0.0033774091167575473
2354085	hit	sandwich	1.0	sandwich	1.0	0.004154703064641952
2354184	hit	train	1.0	train	1.0	0.022017748574192555
2354226	hit	table	1.0	table	1.0	0.006509730528165732
2354269	error	tie	1.0	chair	--	0.003781897559691773
2354346	hit	bird	1.0	bird	1.0	0.004566470166960687
2354570	hit	cow	1.0	cow	1.0	0.007972519501298361
2354750	error	sink	0.41666666666666663	rug	--	0.004529002915483114
2354780	co-hyponyms	mirror	1.0	bed	--	0.003774643335118683
2354786	hit	car	1.0	car	1.0	0.008198098824321348
2354892	hit	van	1.0	van	1.0	0.003942467771861385
2354896	error	tent	0.6666666666666667	man	--	0.004246613301178007
2355034	same_cluster	plane	1.0	airplane	1.0	0.006955593493655846
2355254	hit	zebra	1.0	zebra	1.0	0.006698627463330383
2355530	hit	couch	1.0	couch	1.0	0.005257783098378127
2355626	hit	giraffe	1.0	giraffe	1.0	0.009482104654831841
2355705	hit	pizza	0.33333333333333337	pizza	0.33333333333333337	0.005521036513384612
2355779	hit	train	1.0	train	1.0	0.009890106951318435
2355872	hit	woman	1.0	woman	1.0	0.004286432510316612
2355930	hit	car	1.0	car	1.0	0.006222021187572111
2356032	error	glass	1.0	blender	--	0.0034813061418507533
2356283	hit	desk	1.0	desk	1.0	0.007742855654265762
2356562	hit	curtain	1.0	curtain	1.0	0.004149989458556223
2356572	low_cnt	counter	1.0	sink	--	0.004465439167823199
2356779	hit	shirt	1.0	shirt	1.0	0.0037600838411620038
2356785	hit	boat	1.0	boat	1.0	0.0058576056138961085
