image_id	category	mn_name	adequacy	pred_name	adequacy	pred_score_converted
2316318	hit	bench	1.0	bench	1.0	0.005994921915630994
2316621	hit	boat	1.0	boat	1.0	0.006306014354408706
2316635	hit	dog	1.0	dog	1.0	0.004187093298333158
2316823	hit	horse	1.0	horse	1.0	0.004531135760318557
2316881	hit	plane	1.0	plane	1.0	0.004545314083346808
2317073	hit	airplane	1.0	airplane	1.0	0.005193256829084886
2317185	error	skateboarder	1.0	bench	--	0.004038359946631468
2317461	hit	bed	1.0	bed	1.0	0.0059399156469128415
2317476	error	man	1.0	couch	--	0.00470094997256987
2317497	co-hyponyms	baseball player	1.0	woman	--	0.0036698959424877717
2317541	hit	train	1.0	train	1.0	0.00678104286916863
2317743	error	hot dog,hotdog	0.875	bun	--	0.004992069051630014
2317819	hit	pizza	1.0	pizza	1.0	0.00501084797747737
2317863	hit	cat	1.0	cat	1.0	0.005562214442671837
2318065	same_cluster	skateboarder	1.0	man	1.0	0.004524320295947927
2318299	other_object-bounding box	dress	1.0	woman	0.16666666666666663	0.006069697402118261
2318321	other_object-None	sandwich	1.0	bread	0.9166666666666666	0.004591835774331094
2318653	other_object-None	pizza	0.33333333333333337	cheese	1.0	0.0054383395437990695
2318682	hit	table	1.0	table	1.0	0.0038111658736917817
2318709	same_cluster	boy	1.0	man	1.0	0.004289833888219669
2318816	hit	jacket	1.0	jacket	1.0	0.004439167375975992
2318853	hit	train	1.0	train	1.0	0.005794178825303239
2318958	hit	bench	1.0	bench	1.0	0.005849257878140364
2319130	hit	bed	1.0	bed	1.0	0.008710251735807688
2319243	error	window	0.9166666666666666	curtain	--	0.005211567799914264
2319291	co-hyponyms	cow	1.0	dog	--	0.004284159794005446
2319473	hit	dress	1.0	dress	1.0	0.004709187203129352
2319561	hit	horse	1.0	horse	1.0	0.006329201826253939
2319606	hit	cat	1.0	cat	1.0	0.005591364632138053
2319626	hit	dog	1.0	dog	1.0	0.003906069128730132
2319638	error	pizza	1.0	cheese	--	0.004286759112605529
2319738	hit	giraffe	1.0	giraffe	1.0	0.03249866369793637
2319764	hit	dog	1.0	dog	1.0	0.0045253387839952
2319842	same_cluster	shirt	1.0	dress	1.0	0.0039689047705940275
2320078	hit	horse	1.0	horse	1.0	0.008013123264131628
2320159	hit	dress	1.0	dress	1.0	0.004422217023026447
2320285	same_cluster	car	0.8333333333333334	truck	0.8333333333333334	0.004698448130543081
2320381	hit	house	1.0	house	1.0	0.012373787910121677
2320486	hit	motorcycle	1.0	motorcycle	1.0	0.006213547141386061
2320516	co-hyponyms	couch	1.0	bed	--	0.00370993318865324
2320540	hit	boy	1.0	boy	1.0	0.004689807021170416
2320729	hit	shirt	1.0	shirt	1.0	0.004983213451928957
2320763	co-hyponyms	rug	0.875	counter	--	0.00404869963774862
2320922	error	boat	1.0	table	--	0.003559792413694606
2320949	hit	desk	1.0	desk	1.0	0.0056434208939637265
2321375	hit	pizza	1.0	pizza	1.0	0.005003394931318009
2321465	same_cluster	airplane	1.0	plane	1.0	0.004218874987548428
2321593	co-hyponyms	fork	1.0	spoon	--	0.004050164515708135
2321601	same_cluster	airplane	1.0	plane	1.0	0.004238106154043902
2321797	hit	giraffe	1.0	giraffe	1.0	0.007256518124825518
2322197	hit	truck	1.0	truck	1.0	0.004853096515914537
2322229	hit	bench	1.0	bench	1.0	0.004897144984251193
2322231	hit	truck	1.0	truck	1.0	0.004182419278688323
2322259	same_cluster	building	1.0	house	1.0	0.004527334732466842
2322312	hit	truck	1.0	truck	1.0	0.00507059849229741
2322327	co-hyponyms	pan	1.0	bench	--	0.0036290433846851303
2322499	hit	table	1.0	table	1.0	0.003848919399289412
2322717	hit	woman	1.0	woman	1.0	0.004840440457981911
2322761	same_cluster	woman	0.625	man	0.625	0.003879122861779341
2322886	hit	car	1.0	car	1.0	0.004408780762967935
2322892	co-hyponyms	child	1.0	boy	--	0.004023089274583493
2322899	hit	sheep	1.0	sheep	1.0	0.004345567583167681
2322926	hit	counter	1.0	counter	1.0	0.0038208802285100785
2322990	same_cluster	counter	0.8333333333333334	table	0.8333333333333334	0.003900554598344578
2323003	hit	sandwich	1.0	sandwich	1.0	0.004263474539035451
2323093	same_cluster	suit	1.0	jacket	1.0	0.004267889239335631
2323172	hit	woman	1.0	woman	1.0	0.00413362196843431
2323428	error	planter	1.0	bird	--	0.0035987358582230144
2323600	low_cnt	train	0.9166666666666666	car	--	0.004694878504556668
2323699	hit	dog	1.0	dog	1.0	0.004100509419635672
2323727	hit	cake	0.8333333333333334	cake	0.8333333333333334	0.004026310419689309
2323784	same_cluster	rug	1.0	carpet	1.0	0.004918618502260002
2323863	error	jacket	1.0	woman	--	0.004701180548193379
2323871	hit	bird	1.0	bird	1.0	0.004481844054468568
2323934	hit	bridge	1.0	bridge	1.0	0.006160432177721346
2323938	hit	rice	1.0	rice	1.0	0.0038629590434505374
2323957	hit	hat	1.0	hat	1.0	0.006157713732064459
2324191	hit	cat	1.0	cat	1.0	0.0040164676542657025
2324423	hit	woman	1.0	woman	1.0	0.0040008966573136335
2325275	same_cluster	baseball player	1.0	batter	1.0	0.004313995526462423
2325311	hit	boat	0.8333333333333334	boat	0.8333333333333334	0.004049915566756476
2326137	hit	bowl	1.0	bowl	1.0	0.0040750821716816175
2326211	error	sandwich	1.0	bread	--	0.0044605617659367195
2326627	hit	cat	1.0	cat	1.0	0.005342270340160803
2326790	error	man	1.0	motorcycle	--	0.004060091901362957
2326868	hit	cat	1.0	cat	1.0	0.005629907864421076
2326931	same_cluster	sandwich	1.0	bread	1.0	0.00425535816512683
2326990	same_cluster	suit	1.0	jacket	1.0	0.005189047269925261
2327179	hit	dress	1.0	dress	1.0	0.004822163293600779
2327232	error	pasta	1.0	vegetable	--	0.0032992290925843303
2327298	hit	train	1.0	train	1.0	0.0059225523471068235
2327373	hit	pizza	1.0	pizza	1.0	0.00518801936179095
2327667	hit	bed	0.8333333333333334	bed	0.8333333333333334	0.004311063830231918
2327830	hit	cat	1.0	cat	1.0	0.00493688636165766
2328101	hit	giraffe	0.8333333333333334	giraffe	0.8333333333333334	0.017262925953448086
2328124	low_cnt	man	1.0	woman	--	0.0043053454993853555
2328239	hit	bridge	1.0	bridge	1.0	0.004955128309086594
2328242	hit	bed	1.0	bed	1.0	0.004685821072988391
2328324	hit	cat	1.0	cat	1.0	0.006392491603421338
2328879	hit	table	1.0	table	1.0	0.0037066423362275627
2329031	low_cnt	sandwich	0.9285714285714286	bun	--	0.003701701398030292
2329105	hit	zebra	1.0	zebra	1.0	0.006437100112274882
2329362	hit	chair	1.0	chair	1.0	0.005108276484714719
2329371	same_cluster	baseball player	1.0	boy	1.0	0.0037125893695981473
2329403	hit	woman	1.0	woman	1.0	0.005444422731861015
2329628	low_cnt	woman	1.0	girl	--	0.004655234474202439
2329925	hit	desk	1.0	desk	1.0	0.005852885225101179
2330220	hit	man	1.0	man	1.0	0.005013363613960465
2330368	hit	couch	1.0	couch	1.0	0.00403431199452646
2330394	error	broccoli	0.8333333333333334	sheep	--	0.0034763301738149266
2330403	error	horse	0.6666666666666667	jacket	--	0.003499483058833534
2330414	hit	horse	1.0	horse	1.0	0.00502332620670324
2330907	hit	cat	1.0	cat	1.0	0.0047665657635704494
2330968	error	bench	1.0	man	--	0.004092398819981079
2331008	hit	horse	1.0	horse	1.0	0.005282921698255306
2331065	hit	bench	1.0	bench	1.0	0.005453514576390708
2331151	hit	truck	1.0	truck	1.0	0.0055195284948721226
2331168	same_cluster	airplane	1.0	plane	1.0	0.004595773788104094
2331275	hit	motorcycle	1.0	motorcycle	1.0	0.005310390876313283
2331355	error	cake	1.0	pan	--	0.003320328121850609
2331489	same_cluster	desk	0.8333333333333334	table	0.8333333333333334	0.005016868476591445
2331590	same_cluster	goose	1.0	bird	1.0	0.003943488919050624
2331644	hit	bench	1.0	bench	1.0	0.004370501960628331
2331793	hit	car	1.0	car	1.0	0.004544124459783504
2332119	hit	woman	1.0	woman	1.0	0.004070750504376619
2332294	same_cluster	skateboarder	1.0	man	1.0	0.0043256723044912465
2332326	hit	bench	1.0	bench	1.0	0.004925158387321414
2332389	error	couch	1.0	man	--	0.004441189428877257
2332443	hit	pizza	0.6666666666666667	pizza	0.6666666666666667	0.00528143263399746
2332848	synonym_cl	chair	1.0	couch	--	0.004266822371449165
2333046	hit	bowl	1.0	bowl	1.0	0.003857764898129366
2333212	same_cluster	child	1.0	boy	1.0	0.0052173925258518295
2333438	other_object-bounding box	bench	1.0	dog	0.5	0.004741184359282188
2333443	hit	dog	1.0	dog	1.0	0.0046232373935451865
2333798	unkn	garage door	1.0	house	--	0.004069676727943231
2334013	hit	horse	1.0	horse	1.0	0.005406170152019736
2334138	hit	bed	1.0	bed	1.0	0.004616011178773069
2334247	co-hyponyms	bottle	1.0	vase	--	0.003563583334081886
2334322	co-hyponyms	woman	1.0	man	--	0.0048219776250098155
2334350	error	child	0.9166666666666666	dress	--	0.0035495207012226394
2334588	hit	giraffe	1.0	giraffe	1.0	0.005890251857378235
2334647	hit	giraffe	1.0	giraffe	1.0	0.004653416134277251
2334819	hit	chair	1.0	chair	1.0	0.004506586758339981
2334968	co-hyponyms	boy	1.0	girl	--	0.00488685569419199
2334979	hit	giraffe	1.0	giraffe	1.0	0.006526213368836476
2335036	hit	cake	1.0	cake	1.0	0.004954780083879455
2335038	hit	cake	1.0	cake	1.0	0.004177671643347143
2335185	hit	train	1.0	train	1.0	0.010670559555608512
2335357	same_cluster	sofa	1.0	couch	1.0	0.003917675268715059
2335395	hyponym	jar	1.0	vase	--	0.003442484108623715
2335733	co-hyponyms	cup	0.875	spoon	--	0.0037087127505146685
2335764	hit	bench	1.0	bench	1.0	0.003907300613362447
2335846	error	catcher	1.0	horse	--	0.003712493837585555
2335906	hit	van	1.0	van	1.0	0.0044888487253859
2336128	hit	bed	0.8333333333333334	bed	0.8333333333333334	0.007834029580960336
2336466	hit	plane	1.0	plane	1.0	0.003892057644972495
2336547	co-hyponyms	boat	0.8333333333333334	truck	--	0.004002901428130425
2336554	hit	bench	1.0	bench	1.0	0.006367792276516155
2336626	hit	bench	1.0	bench	1.0	0.006440326205252158
2336632	hyponym	container	1.0	car	--	0.0036281010004462827
2336641	hit	boat	1.0	boat	1.0	0.004677880702426379
2336747	hit	car	1.0	car	1.0	0.005257707819003854
2336897	hit	table	1.0	table	1.0	0.004741178170594741
2337073	hit	woman	1.0	woman	1.0	0.0038825556227829057
2337162	hit	train	1.0	train	1.0	0.005181094840900867
2337181	hit	bench	1.0	bench	1.0	0.004160829189383704
2337357	hit	bench	1.0	bench	1.0	0.004233831522480634
2337412	hit	giraffe	1.0	giraffe	1.0	0.005185942767462121
2337449	hit	pizza	1.0	pizza	1.0	0.0055846190216268495
2338008	hit	table	0.875	table	0.875	0.00386863870572682
2338093	error	jacket	1.0	child	--	0.003769082113476986
2338234	low_cnt	car	1.0	truck	--	0.004393507807818738
2338254	hit	car	1.0	car	1.0	0.003936905578080978
2338309	error	chair	1.0	shirt	--	0.0036474956910872037
2338354	hit	shirt	1.0	shirt	1.0	0.004649260429340319
2338415	hit	house	1.0	house	1.0	0.008023320642090423
2338449	hit	motorcycle	1.0	motorcycle	1.0	0.004439023272358987
2338468	other_object-bounding box	bridge	1.0	train	0.16666666666666663	0.004175398919243424
2338820	co-hyponyms	bed	1.0	carpet	--	0.004566789324348506
2339057	same_cluster	jacket	1.0	shirt	1.0	0.0039151352262725035
2339187	hit	woman	1.0	woman	1.0	0.004848617238908237
2339287	error	couch	1.0	girl	--	0.0038889445399605546
2339493	hit	dog	0.6666666666666667	dog	0.6666666666666667	0.0044853207181149695
2339787	hit	plane	1.0	plane	1.0	0.0052073601618205885
2339883	co-hyponyms	knife	1.0	desk	--	0.003612565742635358
2340041	co-hyponyms	jacket	1.0	hat	--	0.0039467236884928565
2340058	co-hyponyms	sheep	1.0	cow	--	0.004322135582403295
2340680	hit	cow	1.0	cow	1.0	0.004251781694213915
2340773	hit	boy	1.0	boy	1.0	0.0035298205264704813
2340813	hit	boat	1.0	boat	1.0	0.004562928704378164
2340947	hit	car	1.0	car	1.0	0.004799235222430979
2340984	error	jacket	1.0	woman	--	0.004452851246172741
2340999	same_cluster	truck	1.0	car	1.0	0.004167501958795418
2341056	hit	boat	1.0	boat	1.0	0.004686117745263983
2341092	hit	giraffe	1.0	giraffe	1.0	0.007471125871122365
2341136	hit	girl	1.0	girl	1.0	0.005488260629402651
2341366	hit	cat	1.0	cat	1.0	0.004297598859998883
2341545	hit	woman	1.0	woman	1.0	0.004610454201172854
2341665	hit	zebra	1.0	zebra	1.0	0.005096899441033819
2341844	hit	motorcycle	0.8333333333333334	motorcycle	0.8333333333333334	0.0042429475641956056
2341930	hit	zebra	1.0	zebra	1.0	0.006478851905392257
2342088	same_cluster	skateboarder	1.0	boy	1.0	0.004511622410533856
2342109	low_cnt	van	1.0	car	--	0.005009964683515744
2342226	error	dog	1.0	bed	--	0.004113370947925296
2342266	same_cluster	airplane	1.0	plane	1.0	0.004511101867999588
2342270	hit	giraffe	1.0	giraffe	1.0	0.005377959932862528
2342654	error	mouse	1.0	bowl	--	0.003696716746242664
2342685	hit	pizza	1.0	pizza	1.0	0.004545304000842205
2342762	hit	dog	1.0	dog	1.0	0.004746439024772648
2342867	other_object-None	fruit	0.5833333333333333	bowl	0.9166666666666666	0.003972267558476438
2342881	hit	train	1.0	train	1.0	0.004765276188597983
2343006	hit	bridge	1.0	bridge	1.0	0.004938551528796092
2343148	hit	truck	1.0	truck	1.0	0.005842143460836203
2343236	same_cluster	bathtub	1.0	tub	1.0	0.003324801352165143
2343305	hit	train	1.0	train	1.0	0.0052439181875208315
2343376	co-hyponyms	man	1.0	woman	--	0.004448762050857612
2343482	co-hyponyms	girl	1.0	boy	--	0.005058239571986026
2343564	same_cluster	baby	0.8333333333333334	child	0.8333333333333334	0.004573886358999942
2343612	hit	desk	1.0	desk	1.0	0.008699885202664773
2343623	error	man	1.0	jacket	--	0.004170171899323987
2343624	hit	desk	1.0	desk	1.0	0.005337864911304729
2343725	hit	bridge	1.0	bridge	1.0	0.005504947731258727
2343739	hit	boat	1.0	boat	1.0	0.004262121540258855
2343762	hit	bed	1.0	bed	1.0	0.005857902702263231
2343767	hit	woman	1.0	woman	1.0	0.005846870573858037
2343796	hit	woman	1.0	woman	1.0	0.0049946813194193165
2344059	hit	car	1.0	car	1.0	0.004021955195907517
2344119	same_cluster	chair	1.0	bench	1.0	0.00413486998742266
2344274	hit	car	1.0	car	1.0	0.004771045927983962
2344297	error	man	1.0	shirt	--	0.004690711340250508
2344656	error	table	1.0	woman	--	0.00407896271973107
2344881	hit	cat	1.0	cat	1.0	0.004511993383010024
2345008	hit	giraffe	1.0	giraffe	1.0	0.004500706692236559
2345040	hit	train	1.0	train	1.0	0.010716022477689347
2345052	hit	horse	1.0	horse	1.0	0.0067185569649919445
2345225	hit	house	0.6666666666666667	house	0.6666666666666667	0.004899656413658697
2345311	hit	bench	1.0	bench	1.0	0.007213150133028308
2345314	low_cnt	hood	1.0	car	--	0.004518505774181503
2345357	hit	train	1.0	train	1.0	0.004171485046723539
2345490	error	table	0.8333333333333334	bench	--	0.004220361390320815
2345529	co-hyponyms	desk	1.0	carpet	--	0.004125993329269456
2345598	hit	horse	1.0	horse	1.0	0.005364571771172657
2345609	hit	bird	1.0	bird	1.0	0.004051290038439835
2345619	same_cluster	car	0.9166666666666666	van	0.9166666666666666	0.004330197856365382
2345629	hit	train	1.0	train	1.0	0.00535203054881555
2345779	hit	table	1.0	table	1.0	0.004075587393849028
2345838	same_cluster	jacket	1.0	shirt	1.0	0.0035380818784398077
2345850	hit	bench	1.0	bench	1.0	0.0038421253151870003
2346071	hit	couch	0.8333333333333334	couch	0.8333333333333334	0.00432186445053685
2346124	co-hyponyms	couch	1.0	carpet	--	0.004689370005580754
2346212	hit	giraffe	1.0	giraffe	1.0	0.010485347419845446
2346343	co-hyponyms	building	1.0	bridge	--	0.003542930520954668
2346358	hit	cat	1.0	cat	1.0	0.0049039204311115666
2346372	hit	cat	1.0	cat	1.0	0.0054076673779655
2346419	hit	horse	1.0	horse	1.0	0.005309103889671063
2346444	hit	house	1.0	house	1.0	0.005139304614100588
2346456	hit	woman	1.0	woman	1.0	0.004753389675793068
2346532	same_cluster	airplane	1.0	plane	1.0	0.004235778537206796
2346596	co-hyponyms	jacket	1.0	shirt	--	0.004846147747666219
2346824	hit	man	0.8333333333333334	man	0.8333333333333334	0.004639625755260076
2346928	error	pillow	0.7142857142857143	cake	--	0.004297517021434254
2347030	hit	giraffe	1.0	giraffe	1.0	0.006775172298734073
2347159	hit	train	1.0	train	1.0	0.005278218631347237
2347210	hit	man	1.0	man	1.0	0.00395705733933062
2347254	hit	sheep	1.0	sheep	1.0	0.004181818246283744
2347285	same_cluster	airplane	1.0	plane	1.0	0.004969065827288283
2347290	same_cluster	baseball player	1.0	boy	1.0	0.004229845451235417
2347374	co-hyponyms	man	0.875	child	--	0.004225970922820043
2347523	hypernym	girl	1.0	woman	--	0.0040750468796403585
2347544	hit	sandwich	1.0	sandwich	1.0	0.003327113159208457
2347576	hit	motorcycle	1.0	motorcycle	1.0	0.005186403124394865
2347683	hit	couch	1.0	couch	1.0	0.004434686131293346
2347710	hit	bed	1.0	bed	1.0	0.00476513512290938
2347755	hit	counter	1.0	counter	1.0	0.005179527724498605
2347822	other_object-bounding box	man	1.0	bench	0.33333333333333337	0.004776260619832131
2347884	hit	boat	1.0	boat	1.0	0.004609322588220015
2347981	hit	jacket	1.0	jacket	1.0	0.0036733430784456605
2347987	hit	woman	1.0	woman	1.0	0.00476264787136848
2348184	hit	zebra	1.0	zebra	1.0	0.005801337804022882
2348389	hit	horse	1.0	horse	1.0	0.006107609578920881
2348483	hit	zebra	1.0	zebra	1.0	0.005260556855177042
2348528	hit	horse	1.0	horse	1.0	0.006932152697767725
2348579	hit	bun	1.0	bun	1.0	0.004366298710523708
2348588	hit	bench	1.0	bench	1.0	0.003881426860287166
2348594	error	rice	1.0	bowl	--	0.003694030311042817
2348690	hit	dog	1.0	dog	1.0	0.005072098690696436
2348981	hit	horse	1.0	horse	1.0	0.005127503043804581
2348994	same_cluster	skateboarder	1.0	boy	1.0	0.0038493066086290745
2349004	same_cluster	bread	1.0	cake	1.0	0.003847278855757808
2349012	hit	woman	1.0	woman	1.0	0.004223676971747585
2349240	hit	train	1.0	train	1.0	0.005032988697838449
2349243	hit	giraffe	1.0	giraffe	1.0	0.0051545373046485675
2349680	error	hat	1.0	chair	--	0.0036400517307666105
2349739	hit	bread	1.0	bread	1.0	0.003813578907427936
2349902	hit	car	1.0	car	1.0	0.003757301936201647
2349911	co-hyponyms	butterfly	1.0	bird	--	0.0034261370147055385
2350083	error	bench	1.0	boat	--	0.0040002845324849535
2350119	hit	horse	1.0	horse	1.0	0.004262376646103094
2350164	co-hyponyms	surfer	1.0	woman	--	0.0045445003918258365
2350235	same_cluster	bull	0.6666666666666667	cow	0.6666666666666667	0.004040984484959334
2350388	hit	giraffe	1.0	giraffe	1.0	0.008216259249787876
2350417	hit	man	1.0	man	1.0	0.003915780097560615
2350576	hit	house	1.0	house	1.0	0.007502962192378591
2350715	hit	cat	1.0	cat	1.0	0.005559769531291728
2350935	error	pizza	1.0	rug	--	0.0035947952389724443
2351043	hit	giraffe	1.0	giraffe	1.0	0.0075586897690023466
2351078	co-hyponyms	meat	1.0	bun	--	0.004270826827468153
2351086	co-hyponyms	bathtub	1.0	counter	--	0.0038253268763853683
2351090	hit	table	1.0	table	1.0	0.0043533763560332445
2351300	hit	bench	1.0	bench	1.0	0.005303303649814201
2351336	hit	train	1.0	train	1.0	0.009384519677726995
2351404	co-hyponyms	chair	1.0	desk	--	0.004694954606037606
2351406	hit	bed	1.0	bed	1.0	0.005092062906762204
2351470	hit	table	1.0	table	1.0	0.0038075838062133376
2351529	hit	couch	1.0	couch	1.0	0.004451749931848355
2351597	hit	counter	1.0	counter	1.0	0.0038810919206457143
2351639	hit	train	1.0	train	1.0	0.005772415175364176
2351705	co-hyponyms	man	1.0	boy	--	0.0036191459726090305
2351944	hit	train	1.0	train	1.0	0.00613320843503019
2351996	same_cluster	table	1.0	desk	1.0	0.0055615248908538195
2352059	hit	pizza	0.75	pizza	0.75	0.003976120249140298
2352074	hit	counter	1.0	counter	1.0	0.005088109548369195
2352261	hit	desk	1.0	desk	1.0	0.004477004497986106
2352268	hit	cake	1.0	cake	1.0	0.004670808193581972
2352286	hit	couch	1.0	couch	1.0	0.00445776072731626
2352328	same_cluster	plane	1.0	airplane	1.0	0.004322369571617248
2352332	hit	airplane	1.0	airplane	1.0	0.004585258114615258
2352365	low_cnt	food	1.0	donut,doughnut	--	0.0038729067513977424
2352419	co-hyponyms	woman	1.0	man	--	0.004106287788298999
2352471	other_object-bounding box	woman	1.0	shirt	0.33333333333333337	0.0041803577581142545
2352582	hit	dog	1.0	dog	1.0	0.005153869537490443
2352618	hit	shirt	1.0	shirt	1.0	0.004570375719263779
2352706	hit	bed	1.0	bed	1.0	0.003938045436119119
2352782	error	dog	1.0	man	--	0.0036054590513317207
2353050	same_cluster	airplane	1.0	plane	1.0	0.005314992546235665
2353053	same_cluster	table	1.0	counter	1.0	0.0055602383420319534
2353208	error	house	0.75	car	--	0.00427007313267715
2353233	same_cluster	batter	1.0	man	1.0	0.005096527880725732
2353256	hit	train	1.0	train	1.0	0.0055165775826923865
2353317	same_cluster	hot dog,hotdog	1.0	sandwich	1.0	0.0037172706100846225
2353412	error	woman	0.8571428571428572	car	--	0.0037536345305245545
2353589	hit	desk	1.0	desk	1.0	0.00576451199152359
2353604	co-hyponyms	knife	1.0	spoon	--	0.003700875408580447
2353679	hypernym	girl	1.0	woman	--	0.004926673745385217
2353814	hit	horse	1.0	horse	1.0	0.012380870135643793
2353819	co-hyponyms	truck	1.0	boat	--	0.003964337888989236
2353876	co-hyponyms	shirt	1.0	jacket	--	0.004645304936016596
2353903	hit	cat	1.0	cat	1.0	0.004603354393595097
2353969	hit	dog	1.0	dog	1.0	0.004108924460559071
2354029	error	bun	0.9166666666666666	bed	--	0.0038474164485428797
2354055	hit	truck	1.0	truck	1.0	0.0037805140596113428
2354060	co-hyponyms	desk	0.8333333333333334	bowl	--	0.00342828871511021
2354085	hit	sandwich	1.0	sandwich	1.0	0.00386155672687776
2354184	hit	train	1.0	train	1.0	0.009789031771345215
2354226	hit	table	1.0	table	1.0	0.005901167388572811
2354269	error	tie	1.0	chair	--	0.003855785070881352
2354346	hit	bird	1.0	bird	1.0	0.004118944764013276
2354570	hit	cow	1.0	cow	1.0	0.005228908565522359
2354750	error	sink	0.41666666666666663	rug	--	0.004500258176938275
2354780	error	mirror	1.0	dog	--	0.0035793482260675883
2354786	hit	car	1.0	car	1.0	0.005774340492041701
2354892	hit	van	1.0	van	1.0	0.0037929735417739844
2354896	error	tent	0.6666666666666667	man	--	0.004160479769076795
2355034	hit	plane	1.0	plane	1.0	0.0044551540755464955
2355254	hit	zebra	1.0	zebra	1.0	0.0055165608509276445
2355530	hit	couch	1.0	couch	1.0	0.004426464722627869
2355626	hit	giraffe	1.0	giraffe	1.0	0.010098795680855402
2355705	other_object-None	pizza	0.33333333333333337	cheese	0.9166666666666666	0.004558117699877192
2355779	hit	train	1.0	train	1.0	0.0077607331967492355
2355872	hit	woman	1.0	woman	1.0	0.004254584656209479
2355930	hit	car	1.0	car	1.0	0.005067877821759361
2356032	error	glass	1.0	spoon	--	0.0033249779955811768
2356283	hit	desk	1.0	desk	1.0	0.006184963230934448
2356562	hit	curtain	1.0	curtain	1.0	0.004247170581051371
2356572	hit	counter	1.0	counter	1.0	0.004186488693065943
2356779	hit	shirt	1.0	shirt	1.0	0.0037393359798457075
2356785	hit	boat	1.0	boat	1.0	0.005683242183652727
2356915	hit	car	1.0	car	1.0	0.0048460054876403764
